title,url,text,angeklagt,anwalt,attacke,begangen,bel�stigung,beschuldigt,betrug,betr�ger,bezichtigt,brandstiftung,dealer,delikt,diebstahl,drogen,ehebruch,entf�hrung,ermittelt,erpressung,erstochen,festnahme,folter,gef�hrder,gericht,get�tet,haft,inzest,missbrauch,missbrauchs,misshandlung,mord,morde,mordes,n�tigung,opfer,polizei,prozess,raub,sexuelle,sexuellen,sexueller,staatsanwalt,staatsanw�ltin,staatsanwaltschaft,straftat,t�ter,t�terin,todesfolge,totschlag,t�tung,�berfall,�bergriffe,untreue,verbrechen,vergehen,vergewaltigung,verletzung,versuchter,vorwurf,sum,ntokens,mig_share
Korruptionsaffäre zieht weitere Kreise,https://taz.de/Archiv-Suche/!5051478&s=/,"ATHEN dpa | Die griechische Affäre um Millionen-Schmiergelder von Rüstungskonzernen zieht immer weitere Kreise. Griechische Medien veröffentlichten am Wochenende die gesamte Aussage des griechischen Unternehmers Dimitrios Papachristou vor der Justiz. Darin nennt er fünf Vertreter der deutschen Rüstungsfirma Atlas Elektronik. Sie sollen ihn beauftragt haben, beim Kauf von Waffen-Führungssystemen für deutsche U-Boote Bestechungsgelder zu zahlen. Papachristou nannte auch mehrere griechische Funktionäre, die er im Auftrag deutscher Unternehmen bestochen haben soll. Nach Angaben der Athener Staatsanwaltschaft laufen mittlerweile Untersuchungen in Deutschland, der Schweiz und Schweden. Die Bestechungsgelder sollen über Schweizer Konten geflossen sein. Der Unternehmer Papachristou war am Freitag nach einer mehrstündigen Aussage inhaftiert worden. Der ehemalige Mitarbeiter von Krauss-Maffei Wegmann (KMW) soll den früheren Vizeleiter des Direktorats für Rüstungsbeschaffungen, Antonis Kantas, mit 750 000 Euro bestochen haben. Kantas sollte dafür keine Schwierigkeiten beim Kauf von 24 Panzerhaubitzen PZH2000 für die griechische Armee machen. Dies hatte Kantas vergangene Woche gestanden. Das Nachrichtenmagazin Der Spiegel berichtet, die Staatsanwaltschaft München habe wegen möglicher Schmiergeldzahlungen bei einem Panzergeschäft zwischen KMW und Athen ein Prüfverfahren eingeleitet. Kantas hatte gestanden, Schmiergelder auch für den Kauf von 170 Leopard-2-Panzern kassiert zu haben. Auch andere Unternehmen aus Deutschland, Schweden und Russland sollen in der Affäre verwickelt sein. Kantas hatte vor der Staatsanwaltschaft eingeräumt, insgesamt ungefähr acht Millionen Euro Bestechungsgeld erhalten zu haben. Davon seien rund 3,2 Millionen Euro aus Deutschland gekommen.",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1782,0.00392817059483726
Bauen ins Blaue,https://taz.de/Archiv-Suche/!5527616&s=&SuchRahmen=Print/,"Von Sven-Michael Veit Manfred Braasch bleibt gelassen. „Das ist etwas voreilig“ kommentiert der Hamburger Chef des Umweltverbandes BUND die Ausschreibung der Baggerarbeiten für die Elbvertiefung (taz berichtete gestern). Aber es stehe den behördlichen Planern vom Bund und der Stadt Hamburg frei, „voll ins Risiko zu gehen“. Denn das erforderliche Baurecht zur Ausbaggerung der Unterelbe zwischen Hamburg und der Nordsee liegt noch nicht vor: Die Ausschreibung ist ein Schuss ins Blaue. Nach taz-Informationen soll der notwendige Planfeststellungsbeschluss aber noch in diesem Monat erlassen und der „Sofortvollzug“ der Maßnahme angeordnet werden. Somit könnten die Buddelschiffe ihre Arbeit aufnehmen – wenn sie denn verfügbar wären. Die wenigen großen Schwimmbagger in Europa sind in der Regel langfristig ausgelastet. Deshalb startet der Projektträger, das Wasserstraßen- und Schifffahrtsamt Cuxhaven, bereits jetzt den Versuch, sich die erforderlichen Baggerkapazitäten für rund 40 Millionen Kubikmeter Schlick zu sichern. Vermutlich wird der BUND zusammen mit dem Naturschutzbund (Nabu) und der Umweltstiftung WWF die Planung juristisch angreifen. Ein baldiger Baubeginn ist deshalb unwahrscheinlicher als weitere Verzögerungen. Die drei Verbände hatten im Februar 2017 vor dem Bundesverwaltungsgericht ein Urteil erstritten, wonach die Planung „rechtswidrig und nicht vollziehbar“ ist. Die deshalb notwendige Neuplanung „werden wir sehr genau prüfen“, kündigt Braasch an. Dabei geht es vor allem um neuen Lebensraum für den Schierlings-Wasserfenchel, eine weltweit nur an der Unterelbe lebende und deshalb streng geschützte Pflanze. Zudem halten die Verbände die amtlichen Strömungsberechnungen für falsch. Statt um fünf bis sechs Zentimeter werde der Tidenhub, die Differenz zwischen Hoch- und Niedrigwasser, um das Dreifache steigen, befürchten sie – und das habe erhebliche Auswirkungen auf Uferböschungen, Deiche und die Höhe von Sturmfluten. Seit über einem Jahrzehnt wird die Elbvertiefung geplant – das Ende ist weiterhin offen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2041,0.000489955903968643
Nach Dallas droht neue Zwietracht in den USA,https://www.welt.de/debatte/kommentare/article156916088/Nach-Dallas-droht-neue-Zwietracht-in-den-USA.html,"Die Schüsse von Dallas fielen nur wenige Häuserblocks vom Daley Plaza, dem Tatort der Ermordung John F. Kennedys im Jahre 1963. Auf eine perverse Weise wäre es schlüssig, dass die mutmaßlich vier Heckenschützen, die auf weiße Polizisten schossen, die Assoziation mit dem damaligen Attentat beabsichtigten. Denn nicht nur in Dallas, sondern in etlichen US-Städten wurde am Donnerstagabend friedlich gegen Polizeiwillkür demonstriert. „Black Lives Matter“ war wie schon viel zu häufig das Motto, nachdem zwei Schwarze in Minnesota und in Louisiana bei Kontrollen und ohne ersichtlichen Widerstand getötet worden waren. Das Leben der fünf in Dallas erschossenen Polizisten zählt so viel, wie das jedes Schwarzen zählen sollte. Nach den Worten des Polizeichefs der Stadt äußerte der in einem Parkhaus gestellte und getötete Heckenschütze Zorn über Polizeiwillkür. Das bedeutet nicht, dass ein terroristischer Hintergrund auszuschließen ist. Terrorisiert wurden nicht nur die beschossenen Polizisten, sondern die Nation selbst. Denn man muss fürchten, dass kaum Zeit verstreicht, bevor die Tat instrumentalisiert wird. Von Obama-Hassern, die dem Präsidenten eine Mitschuld geben, weil er tödliche Polizeiübergriffe verurteilt. Von der Waffenlobby, die eine weitere Aufrüstung der Polizei Amerikas mit Kriegswaffen verlangt. Womöglich, mindestens klammheimlich, von radikalen Schwarzen, die als Akt der Notwehr rechtfertigen könnten, was nichts anderes ist als Mord: eine „bösartige, kalkulierte und verabscheuungswürdige Tat“ (Barack Obama). Schwer werden es in den kommenden Tagen jene Stimmen haben, die, wie beinahe flehend der texanische Gouverneur, zur „Einheit als Amerikaner“ aufrufen. Seit dem 11. September 2001 starben nicht so viele Polizeioffiziere an einem Tag durch einen Anschlag. Jede gesellschaftliche Gruppe, jeder Politiker mit einer Agenda wird, zumal im Präsidentschaftswahlkampf, opportunistischen Reflexen folgen und noch mehr Zwietracht säen. So steht es zu befürchten. Man wünschte sehr, dass man irrt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2022,0.0029673590504451
"Wir schaffen das, sagt die AfD",https://www.sueddeutsche.de/politik/parteitag-in-baden-wuerttemberg-wir-schaffen-das-sagt-die-afd-1.2706941,"Sie haben heute diesen großen Satz von Angela Merkel abgekupfert, dieses """"""""Wir schaffen das!"""""""". Oder besser gesagt, sie nutzen die Aussage als Vorlage. Immer wieder spielen die Redner auf dem Podium in der Stadthalle von Horb mit diesem Satz. Aber die AfD-Mitglieder meinen ihn natürlich anders, als ihn die Bundeskanzlerin gemeint hat. Merkel glaubt mit Bestimmtheit, dass Deutschland mit den vielen Flüchtlingen zurechtkommt, die kommen. Die AfD glaubt genau das nicht. Und diese noch ganz junge Partei verdreht auf ihrem baden-württembergischen Landesparteitag den Satz gewissermaßen in sein Gegenteil. """"""""Wir schaffen das"""""""", sei das Unwort des Jahres, sagt Alexander Gauland. Aber hier, an diesem Tag, bei seinen Parteifreunden passe das Wort. """"""""Wir schaffen bei der Wahl am 13. März den Einzug in den Stuttgarter Landtag"""""""", heißt für ihn dieses Wort, das eigentlich ein Satz ist. Die AfD schaffe das, so machen sie klar - wegen Merkel. Deren Regierung müsse endlich ein Ende finden, denn """"""""wir wollen nicht, dass sich unsere Heimat verändert"""""""", sagt Gauland, der in Baden-Württemberg gewissermaßen Promi-Gast ist: Er hat in Brandenburg das bislang beste Ergebnis für die AfD eingefahren. Er ist Vorbild. Und wie seine Partei insgesamt ist Gauland der Angstgegner der Union. 200 Kilometer nordöstlich, im oberfränkischen Hirschaid, spricht an diesem Samstag Bayerns Ministerpräsident und CSU-Chef Horst Seehofer bei einer Versammlung seiner Partei. """"""""Wenn die Asylpolitik nicht korrigiert wird, dann geht das an die Existenz von CDU und CSU"""""""", warnt er seine Leute dort - und dürfte dabei auch die AfD im Kopf haben, jene neue, noch konservativere Partei. Die Zuwanderung müsse begrenzt werden, fordert er. """"""""Sonst wächst uns das über den Kopf."""""""" Im Spiegel ist an diesem Samstag zu lesen, Bundesfinanzminister Wolfgang Schäuble habe in der jüngsten Sitzung des CDU-Präsidiums darauf hingewiesen habe, dass die Stimmung der Parteimitglieder in der Flüchtlingsfrage """"""""dramatisch"""""""" schlecht sei. Er sehe keinen großen Rückhalt für Merkel. Solche Berichte über Missstimmung in der Union glauben sie bei der AfD in Horb gern. Auf """"""""jede Menge Stimmen frustrierter CDU-Anhänger"""""""" hoffen sie bei der kommenden Landtagswahl und wollen mithelfen, den grünen Ministerpräsidenten Winfried Kretschmann zu stürzen, auch wenn sie das nur als Oppositionspartei könnten. Die CDU im Südwesten hat sich erst dieser Tage sehr klar festgelegt, mit der AfD keine Koalition einzugehen. Die AfD-Chefin wird im ZDF-Talk von Maybrit Illner mit unbequemen Fragen konfrontiert - und gerät ins Stocken. Die Auftritte ihres Parteikollegen Höcke erklärt sie zur bloßen Stilfrage. TV-Kritik von Karin Janker Links und rechts der Bühne in Horb, einem kleinen Ort, eine gute halbe Autostunde südlich von Stuttgart, schwebt jeweils ein kleiner Luftballon, einen Regenschirm mit AfD-Logo haben sie aufgespannt, keine große Inszenierung. Zu Beginn des Vormittags ärgert sich diese Partei erst einmal mit den Details der Satzung herumärgert und mit der Frage, ob sie überhaupt einen Spitzenkandidaten brauche, das sei doch nicht basisdemokratisch, klagen einige. Die Partei ist noch jung, hat Richtungsstreitigkeiten hinter sich, ihr einstiger Erfinder Bernd Lucke hat sich zurückgezogen, nochmals eine Partei gegründet, sie heißt Alfa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303,0
Zwei Christen wurden in Ägypten auf einer Silvesterfeier in erschossen,https://www.bild.de/politik/ausland/anschlag/christen-aegypten-54345904.bild.html,"Gizeh – Ein Angreifer hat zwei koptische Christen bei einer Silvester-Party in einem Schnaps-Laden erschossen. Er feuerte vom Rücksitz eines Motorradtaxis aus auf Menschen, die in einem Alkoholgeschäft in Gizeh Silvester feierten. Der koptische Ladenbesitzer überlebte den Angriff, zwei seiner Freunde wurden getötet. Am 29. Dezember hatte ein Angreifer vor einer Kirche in einem Vorort von Kairo neun Menschen getötet. Zu dem Verbrechen bekannte sich die Dschihadistenmiliz ISIS. Die Terroristen haben den Kopten in Ägypten den Kampf angesagt. In den vergangenen Monaten wurden bei Angriffen auf koptische Kirchen dutzende Menschen ermordet. Etwa zehn Prozent der 93 Millionen Ägypter sind Kopten.PS: Sind Sie bei Facebook? Werden Sie Fan von BILD.de-Politik!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,760,0.00526315789473684
„Wir haben die Angreifer besiegt“,https://taz.de/Archiv-Suche/!5058425&s=/,"NAIROBI afp | Nach mehrtägigem Nervenkrieg ist das Geiseldrama in einem Einkaufszentrum in Kenias Hauptstadt Nairobi am Dienstag blutig beendet worden. „Wir haben die Angreifer besiegt und gedemütigt“, erklärte Kenias Präsident Uhuru Kenyatta am Abend in einer Fernsehansprache. Mehr als 70 Menschen wurden demnach während der viertägigen Belagerung des Gebäudes getötet. Zu dem Angriff hatte sich die islamistische Shebab-Miliz bekannt. „Unsere Verluste sind immens“, erklärte der Staatschef. Unter den Opfern seien 61 Zivilisten und sechs Sicherheitskräfte. Zudem seien fünf Geiselnehmer getötet worden. Elf Verdächtige seien inhaftiert worden. Noch seien nicht alle Opfer geborgen, fügte Kenyatta hinzu. Die Decken in drei Stockwerken des Westgate-Einkaufszentrums seien eingebrochen und hätten mehrere Zivilisten und Kämpfer der somalischen Miliz unter sich begraben. Die Angreifer und ihre Hintermänner würden zur Rechenschaft gezogen, kündigte der Präsident an. Unter den islamistischen Kämpfern befanden sich Kenyatta zufolge womöglich auch zwei oder drei US-Bürger sowie eine britische Frau. Durch gerichtsmedizinische Untersuchungen werde nun die Herkunft der Täter geklärt. Zuvor hatte bereits Außenministerin Amina Mohamed Spekulationen angeheizt, wonach die 29-jährige Britin Samantha Lewthwaite an dem Angriff beteiligt gewesen sein könnte. Die auch als „Weiße Witwe“ bekannte Konvertitin war mit dem Selbstmordattentäter Germaine Lindsay verheiratet, der bei einem Anschlag im Juli 2005 in der Londoner U-Bahn 26 Menschen mit in den Tod riss. Lewthwaite ist seit zwei Jahren auf der Flucht. Nach ihr wird wegen Terrorverdachts gefahndet. In Medienberichten wurde sie als Drahtzieherin mehrerer Anschläge am Horn von Afrika bezeichnet. Das Kommando der Shebab-Miliz aus Somalia hatte das auch bei Ausländern beliebte Einkaufszentrum am Samstag überfallen. Die Milizionäre schossen mit Maschinengewehren um sich und warfen Granaten. Anschließend verschanzten sich in dem Gebäude mit mehreren Geiseln und lieferten sich Gefechte mit den Sicherheitskräften. Am Montag brachten die Sicherheitskräfte das Gebäude weitgehend unter Kontrolle, allerdings dauerten die Kämpfe mit letzten Geiselnehmern am Dienstag noch an. Die Islamisten verlangten unter anderem ein Ende des kenianischen Militäreinsatzes gegen sie in Somalia. Nach Angaben des Roten Kreuzes wurden bei dem Angriff bis zu 200 Menschen verletzt. Unter den Getöteten waren nach Aussagen ihrer Freunde auch die hochschwangere Niederländerin Elif Yavuz und ihr Mann, der australisch-britische Architekt Ross Langdon. Die Malaria-Expertin arbeitete den Angaben zufolge für die Stiftung von Bill Gates. Ein Foto auf ihrer Facebook-Seite zeigte sie mit dem früheren US-Präsidenten Bill Clinton, den sie kürzlich in Kenia getroffen hatte, wie die australische Zeitung The Age berichtete. Der blutige Überfall und die Geiselnahme lösten weltweit Entsetzen aus, zumal auch Kinder betroffen waren. Kenyatta ordnete am Dienstag eine dreitägige Staatstrauer an.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3019,0.00264988406757204
Was die Nachbarn denken,https://taz.de/Archiv-Suche/!5383903&s=&SuchRahmen=Print/,"Im Umgang unter befreundeten Nachbarn ist Zurückhaltung angesagt. Die Entwicklungen in der Hamburger Handelskammer würden in der Industrie- und Handelskammer Lübeck aufmerksam verfolgt, räumt deren Sprecher Can Özren ein: „Aber wir kommentieren das nicht.“ Eng ist die Zusammenarbeit der beiden Kammern, gemeinsame Themen gibt es reichlich: Hafenpolitik, Ostseepolitik, Verkehr und Logistik, Energiewende – und natürlich auch das gemeinsame hanseatische Erbe. Und soll unter der neuen Führung der Hamburger Kammerrebellen auch weiter gepflegt werden, hoffen die Lübecker. „Wir werden mit der Hamburger Handelskammer weiterhin zusammenarbeiten“, versichert Özren noch. Und weil er hofft, dass der große Nachbar im Stadtstaat an der Elbe das auch will, fügt er mahnend hinzu: „Wir erwarten bei Veränderungen Augenmaß und eine enge Abstimmung im gemeinsamen Wirtschaftsraum.“ Und den definierten beide Kammern spätestens 2011 mit einem 28-seitigen gemeinsamen Positionspapier voller „Handlungsempfehlungen“ zur Entwicklung des Wirtschaftsraumes zwischen Hamburg und Dänemark. Leitprojekte sind die Fehmarnbelt-Querung und die „Wachstumsachse A1“ – also die Asphaltpiste von der dänisch-schwedischen Öresund-Region bis ins Ruhrgebiet. „Autobahnnahe Standorte stellen einen ökonomischen und einen ökologischen Wettbewerbsvorteil dar“, heißt es in der Studie, weil geringerer Treibstoffverbrauch Kosten und Schadstoffausstoß mindere. Deshalb sei die A1 durch Schleswig-Holstein „das Kernstück der Metropolverbindung Ruhrgebiet-Hamburg-Kopenhagen“. Straßen und Schienenwege begreifen die beiden befreundeten norddeutschen Kammern als Nervenbahnen, die „Güter und Märkte, Technologien und Unternehmen, Menschen und Ideen“ verbinden. Damit seien sie „Motor der wirtschaftlichen Entwicklung“ in der Region, so die Kammern. Das „Scharnier für die Handelsströme von und in den Ostseeraum“ bildeten die Häfen von Hamburg und Lübeck. Zudem würden sich nach dem Bau einer festen Querung des Fehmarnbelts „neue Pers­pektiven in der wirtschaftlichen Zusammenarbeit mit den skandinavischen Ländern ergeben“ und die wirtschaftlichen Gewichte in der ganzen EU „ein Stück nordwärts verschieben“. Daraus folgt für die Kammern, dass die A1 und auch die Schienenwege bis nach Fehmarn ausgebaut werden müssen, der Hamburger Verkehrsverbund soll für zusätzliche Pendlerströme bis nach Lübeck ausgedehnt werden. Denn zwischen den beiden Hansestädten liegt der Landkreis Stormarn, der aufgrund hoher Wirtschaftsleistung und geringer Arbeitslosigkeit seit Jahren unter den Top Ten der wirtschaftlich stärksten Kreise Deutschlands rangiert. 30.000 Menschen pendeln täglich aus dieser Region zur Arbeit nach Hamburg und noch einmal fast genauso viele nach Lübeck. Umgekehrt pendeln fast 15.000 Hamburger und rund 17.000 Lübecker täglich zur Arbeit nach Stormarn. Das alles zu vernetzen sei nicht nur eine Frage der länderübergreifenden Kooperation, so die beiden Kammern: „Es ist unser Beitrag zum Denken in Wirtschaftsräumen.“ In geradezu erfrischendem Gegensatz dazu stehen aktuelle Überlegungen einst klassisch-konservativer Ökonomen wie Thomas Straubhaar. „Der klassische Güterhandel mit standardisierten Massenprodukten ist ein Auslaufmodell“, behauptet der ehemalige Präsident des Hamburger Weltwirtschaftsinstituts. „Es kann ökonomisch nicht nachhaltig sein, Standardgüter zentral herzustellen und sie um die halbe Welt zu transportieren“, stellte er voriges Jahr seine eigene bisherige Lehre infrage. Die Globalisierung mit Schiffen und Häfen verliere an Relevanz, was Volkswirtschaftler seit mindestens 200 Jahren „gefeiert haben, ist jetzt völlig überholt“, so Straubhaar. Abhilfe weiß der Wissenschaftler indes nicht so recht: „Wir brauchen eine neue Theorie.“ Eben solch neuem Denken indes verweigern sich sowohl Hamburgs wie Lübecks Handelskammer. Schleswig-Holstein und vor allem der Raum zwischen Elbe und Fehmarnbelt müsse „ein Top-Standort werden, mit großer Attraktivität wegen seines unternehmerfreundlichen Klimas“, forderte die Lübecker Kammerpräses Friederike C. Kühn beim Neujahrsempfang Mitte Januar. Politik und Wirtschaft müsse es gelingen, „das Feuer für das Unternehmertum wieder zu entfachen“. Sven-Michael Veit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4209,0.00332620574958422
In der Weihnachtsbäckerei,https://www.faz.net/aktuell/gesellschaft/weihnachtsgebaeck-sind-schon-ab-september-in-den-regalen-zu-finden-15744295.html,"Kaum ist der Sommerurlaub vorbei, liegt schon das Weihnachtsgebäck im Supermarkt. Die Weihnachtsbäcker müssen also im Sommer ran. Zum Beispiel in Aachen. Der Zug dorthin hält auf freier Strecke, weil die Böschung brennt. In Aachen selbst riecht es nach Lebkuchen. In der Fabrik der Firma Lambertz wird das Weihnachtsgebäck für diesen Winter hergestellt: Printen, Spekulatius, Dominosteine. Weihnachtsstimmung? Fehlanzeige. In einer Halle stehen Backöfen. Sie sehen überhaupt nicht aus wie Backöfen, eher wie silberne Tunnel. Das Gebäck fährt auf Transportbändern hindurch. Männer in weißen Kitteln schauen auf Computerbildschirme: Da steht, was gerade gebacken wird. Der Hallenboden ist rutschig von Butter, und in Bottichen, groß wie Planschbecken, ruht Teig. Der duftet immerhin weihnachtlich. Maschinen rattern, bollern, brummen, still schweigt nur die Spekulatius-Walze, denn die wird gerade ausgetauscht. Es ist, als würde in diesem Maschinenraum ein Schiff auf Touren gebracht, dessen Abfahrt an Deck noch keiner erwartet.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0
Wahrscheinlichkeit der Dominanz,https://www.faz.net/aktuell/sport/rekordfinale-bayern-bvb-wiederlegt-pokalthese-vom-eigenen-gesetz-14191667.html,"Der Pokal hat keine eigenen Gesetze mehr. Wie in der Bundesliga können nur noch die Dortmunder die Bayern und vice versa die Münchner die Borussen vom Titelgewinn abhalten. So jedenfalls ist es in den vergangenen fünf Jahren im Pokal-Wettbewerb gewesen – sehen wir von dem Wolfsburger Siegesversehen im Endspiel 2015 gegen den BVB ab. Wenn die Losfeen ein noch feineres Händchen gehabt hätten, wäre das finale Gipfeltreffen der beiden unangefochtenen Spitzenteams des deutschen Fußballs fünfmal in Serie möglich gewesen. Doch in den Spielzeiten 2012/13 und 2014/15 wurden die Giganten schon im Viertelfinale beziehungsweise in der Runde der letzten vier aufeinander los gelassen – beide Male zogen Männer die sonst fast ausschließlich von ehemaligen Nationalspielerinnen ausgewählten Kugeln mit den Vereinslogos. Aber auch das dritte Duell binnen einer halben Dekade gilt als Rekord. Die Wahrscheinlichkeit für ein solches Finalduell der beiden besten Teams ist im Einzelfall gar nicht so klein - wenn man die Unschlagbarkeit durch ein anderes Team voraussetzt. Da in der ersten Runde mit 64 Teams ein Aufeinandertreffen ausgeschlossen ist, liegt die Wahrscheinlichkeit eines Finalduells immerhin bei 51,61 Prozent. Dass Bayern und Dortmunder binnen fünf Jahren mindestens dreimal im Endspiel aufeinandertreffen, wenn sie nur einander gegenseitig schlagen, ist gar noch wahrscheinlicher bei einem Wert von rund 53 Prozent. Was aber sagt uns die Statistik? Zum einen entspricht die Häufung des Duells der Dominanz zweier Teams, die es in dieser Konstanz noch nie gab. Selbst in den vom Münchnerisch-Mönchengladbacher Dualismus geprägten 70er Jahren gab es mehr Abwechslung auf den Rängen eins und zwei der Abschlusstabelle - in den vergangenen fünf Spielzeiten bildete nur das Dortmunder Seuchenjahr 2014/15 eine Ausnahme vom Dualismus an der Spitze. In einem Pokalendspiel trafen die Erzrivalen sogar erst 1984 ein einziges Mal aufeinander. Die zweite Erkenntnis: Der Pokal wird von den besten Teams ernster genommen denn je. Und da wären wir bei der Wurzel der einst gültigen Norm. Die eigenen Gesetze des Pokals hatten stets auch damit zu tun, dass die Besten oft mit weniger als 100 Prozent bei der Sache waren, wenn es um den mühseligen Weg zum Pokalendspiel nach Berlin ging. Und alles unter dem Wert „1“ verändert in der Wahrscheinlichkeitsrechnung sehr viel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0
Öl größtenteils aufgefangen,https://taz.de/Archiv-Suche/!429218&s=&SuchRahmen=Print/,"Der Kampf gegen Öl nach dem Unfall an dem Gaskavernenspeicher im ostfriesischen Etzel hat erste Erfolge gebracht. 75 Prozent des ausgelaufenen Öls seien abgesaugt, teilte gestern der Landkreis Friesland mit. Der Rest liege allerdings noch immer auf Wasserflächen und Uferbereichen. Am Sonntag waren bis zu 40 Kubikmeter Öl durch eine nicht verschlossene Entlüftungsanlage ausgelaufen und hatten umliegende Gewässer verschmutzt. „Es sieht so aus, als sei die Lage im Griff“, sagte ein Kreissprecher. Die Gefahr sei jedoch noch nicht gebannt: „Wir müssen weiter aufpassen: Öl ist eine tückische Sache. Jeder Tropfen im Wasser ist einer zu viel.“  (dpa)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0
